"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","scenario"
"Africa","ZAF","South Africa","Northern Cape","40+","40+","40+","Central"
"Africa","ZAF","South Africa","Western Cape","40+","40+","40+","Central"
"Africa","ZMB","Zambia","Central","3.7","3.7","3.8","Central"
"Africa","ZMB","Zambia","Copperbelt","5.7","5.8","5.9","Central"
"Africa","ZMB","Zambia","Eastern","2.4","2.5","2.5","Central"
"Africa","ZMB","Zambia","Luapula","15.5","16.1","16.7","Central"
"Africa","ZMB","Zambia","Lusaka","1.9","1.9","1.9","Central"
"Africa","ZMB","Zambia","Muchinga","3.6","3.6","3.7","Central"
"Africa","ZMB","Zambia","North-Western","16.9","17.6","18.3","Central"
"Africa","ZMB","Zambia","Northern","6.6","6.7","6.8","Central"
"Africa","ZMB","Zambia","Southern","1.8","1.8","1.8","Central"
"Africa","ZMB","Zambia","Western","6.3","6.4","6.5","Central"
"Africa","ZWE","Zimbabwe","Bulawayo","15","15.2","15.4","Central"
"Africa","ZWE","Zimbabwe","Harare","16.1","16.5","16.8","Central"
"Africa","ZWE","Zimbabwe","Manicaland","25.8","26.4","26.9","Central"
"Africa","ZWE","Zimbabwe","Mashonaland Central","8.3","8.5","8.6","Central"
"Africa","ZWE","Zimbabwe","Mashonaland East","16.7","17.1","17.4","Central"
"Africa","ZWE","Zimbabwe","Mashonaland West","8.4","8.5","8.6","Central"
"Africa","ZWE","Zimbabwe","Masvingo","23","23.4","23.8","Central"
"Africa","ZWE","Zimbabwe","Matabeleland North","7.9","8","8.1","Central"
"Africa","ZWE","Zimbabwe","Matabeleland South","15.2","15.4","15.7","Central"
"Africa","ZWE","Zimbabwe","Midlands","15.5","15.7","16","Central"
"Americas","ARG","Argentina","Buenos Aires",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Catamarca",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Chaco",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Chubut",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Ciudad Autonoma De Buenos Aires",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Cordoba",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Corrientes",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Entre Rios",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Formosa",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Jujuy",NA,NA,NA,"Central"
"Americas","ARG","Argentina","La Pampa",NA,NA,NA,"Central"
"Americas","ARG","Argentina","La Rioja",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Mendoza",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Misiones",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Neuquen",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Rio Negro",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Salta",NA,NA,NA,"Central"
"Americas","ARG","Argentina","San Juan",NA,NA,NA,"Central"
"Americas","ARG","Argentina","San Luis",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Santa Cruz",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Santa Fe",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Santiago Del Estero",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Tierra Del Fuego",NA,NA,NA,"Central"
"Americas","ARG","Argentina","Tucuman",NA,NA,NA,"Central"
"Americas","BLZ","Belize","Belize",NA,NA,NA,"Central"
"Americas","BLZ","Belize","Cayo",NA,NA,NA,"Central"
"Americas","BLZ","Belize","Corozal",NA,NA,NA,"Central"
"Americas","BLZ","Belize","Orange Walk",NA,NA,NA,"Central"
"Americas","BLZ","Belize","Stann Creek",NA,NA,NA,"Central"
"Americas","BLZ","Belize","Toledo",NA,NA,NA,"Central"
"Americas","BOL","Bolivia","Beni",NA,NA,NA,"Central"
"Americas","BOL","Bolivia","Chuquisaca",NA,NA,NA,"Central"
"Americas","BOL","Bolivia","Cochabamba",NA,NA,NA,"Central"
"Americas","BOL","Bolivia","La Paz",NA,NA,NA,"Central"
"Americas","BOL","Bolivia","Oruro",NA,NA,NA,"Central"
"Americas","BOL","Bolivia","Pando",NA,NA,NA,"Central"
"Americas","BOL","Bolivia","Potosi",NA,NA,NA,"Central"
"Americas","BOL","Bolivia","Salar Coipasa",NA,NA,NA,"Central"
"Americas","BOL","Bolivia","Salar Uyuni",NA,NA,NA,"Central"
"Americas","BOL","Bolivia","Santa Cruz",NA,NA,NA,"Central"
"Americas","BOL","Bolivia","Tarija",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Acre",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Alagoas",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Amapa",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Amazonas",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Bahia",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Ceara",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Distrito Federal",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Espirito Santo",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Goias",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Maranhao",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Mato Grosso",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Mato Grosso do Sul",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Minas Gerais",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Para",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Paraiba",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Parana",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Pernambuco",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Piaui",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Rio Grande do Norte",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Rio Grande do Sul",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Rio de Janeiro",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Rondonia",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Roraima",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Santa Catarina",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Sao Paulo",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Sergipe",NA,NA,NA,"Central"
"Americas","BRA","Brazil","Tocantins",NA,NA,NA,"Central"
"Americas","COL","Colombia","Amazonas",NA,NA,NA,"Central"
"Americas","COL","Colombia","Antioquia",NA,NA,NA,"Central"
"Americas","COL","Colombia","Arauca",NA,NA,NA,"Central"
"Americas","COL","Colombia","Archipielago De San Andres, Providencia Y Santa Catalina",NA,NA,NA,"Central"
"Americas","COL","Colombia","Atlantico",NA,NA,NA,"Central"
"Americas","COL","Colombia","Bolivar",NA,NA,NA,"Central"
"Americas","COL","Colombia","Boyaca",NA,NA,NA,"Central"
"Americas","COL","Colombia","Caldas",NA,NA,NA,"Central"
"Americas","COL","Colombia","Caqueta",NA,NA,NA,"Central"
"Americas","COL","Colombia","Casanare",NA,NA,NA,"Central"
"Americas","COL","Colombia","Cauca",NA,NA,NA,"Central"
"Americas","COL","Colombia","Cesar",NA,NA,NA,"Central"
"Americas","COL","Colombia","Choco",NA,NA,NA,"Central"
"Americas","COL","Colombia","Cordoba",NA,NA,NA,"Central"
"Americas","COL","Colombia","Cundinamarca",NA,NA,NA,"Central"
"Americas","COL","Colombia","Guainia",NA,NA,NA,"Central"
"Americas","COL","Colombia","Guaviare",NA,NA,NA,"Central"
"Americas","COL","Colombia","Huila",NA,NA,NA,"Central"
"Americas","COL","Colombia","La Guajira",NA,NA,NA,"Central"
"Americas","COL","Colombia","Magdalena",NA,NA,NA,"Central"
"Americas","COL","Colombia","Meta",NA,NA,NA,"Central"
"Americas","COL","Colombia","Narino",NA,NA,NA,"Central"
"Americas","COL","Colombia","Norte De Santander",NA,NA,NA,"Central"
"Americas","COL","Colombia","Putumayo",NA,NA,NA,"Central"
"Americas","COL","Colombia","Quindio",NA,NA,NA,"Central"
"Americas","COL","Colombia","Risaralda",NA,NA,NA,"Central"
"Americas","COL","Colombia","Santander",NA,NA,NA,"Central"
"Americas","COL","Colombia","Sata Fe De Bogota D.c.",NA,NA,NA,"Central"
"Americas","COL","Colombia","Sucre",NA,NA,NA,"Central"
"Americas","COL","Colombia","Tolima",NA,NA,NA,"Central"
"Americas","COL","Colombia","Valle Del Cauca",NA,NA,NA,"Central"
"Americas","COL","Colombia","Vaupes",NA,NA,NA,"Central"
"Americas","COL","Colombia","Vichada",NA,NA,NA,"Central"
"Americas","CRI","Costa Rica","Alajuela",NA,NA,NA,"Central"
"Americas","CRI","Costa Rica","Cartago",NA,NA,NA,"Central"
"Americas","CRI","Costa Rica","Guanacaste",NA,NA,NA,"Central"
"Americas","CRI","Costa Rica","Heredia",NA,NA,NA,"Central"
"Americas","CRI","Costa Rica","Limon",NA,NA,NA,"Central"
"Americas","CRI","Costa Rica","Puntarenas",NA,NA,NA,"Central"
"Americas","CRI","Costa Rica","San Jose",NA,NA,NA,"Central"
"Americas","DOM","Dominican Republic","Region Cibao Nordeste",NA,NA,NA,"Central"
"Americas","DOM","Dominican Republic","Region Cibao Noroeste",NA,NA,NA,"Central"
"Americas","DOM","Dominican Republic","Region Cibao Norte",NA,NA,NA,"Central"
"Americas","DOM","Dominican Republic","Region Cibao Sur",NA,NA,NA,"Central"
"Americas","DOM","Dominican Republic","Region El Valle",NA,NA,NA,"Central"
"Americas","DOM","Dominican Republic","Region Enriquillo",NA,NA,NA,"Central"
"Americas","DOM","Dominican Republic","Region Higuamo",NA,NA,NA,"Central"
"Americas","DOM","Dominican Republic","Region Ozama O Metropolitana",NA,NA,NA,"Central"
"Americas","DOM","Dominican Republic","Region Valdesia",NA,NA,NA,"Central"
"Americas","DOM","Dominican Republic","Region Yuma",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Azuay",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Bolivar",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Canar",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Carchi",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Chimborazo",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Cotopaxi",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","El Oro",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Esmeraldas",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Galapagos",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Guayas",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Imbabura",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Loja",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Los Rios",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Manabi",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Morona Santiago",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Napo",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Orellana",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Pastaza",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Pichincha",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Santa Elena",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Santo Domingo de los Tsachilas",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Sucumbios",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Tungurahua",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Zamora Chinchipe",NA,NA,NA,"Central"
"Americas","ECU","Ecuador","Zona No Delimitada",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Alta Verapaz",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Baja Verapaz",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Chimaltenango",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Chiquimula",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","El Progreso",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Escuintla",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Guatemala",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Huehuetenango",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Izabal",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Jalapa",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Jutiapa",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Peten",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Quetzaltenango",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Quiche",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Retalhuleu",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Sacatepequez",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","San Marcos",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Santa Rosa",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Solola",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Suchitepequez",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Totonicapan",NA,NA,NA,"Central"
"Americas","GTM","Guatemala","Zacapa",NA,NA,NA,"Central"
"Americas","GUF","French Guiana","Cayenne",NA,NA,NA,"Central"
"Americas","GUF","French Guiana","Saint-laurent-du-maroni",NA,NA,NA,"Central"
"Americas","GUY","Guyana","Barima/Waini (Region n1)",NA,NA,NA,"Central"
"Americas","GUY","Guyana","Cuyuni/Mazaruni (Region n7)",NA,NA,NA,"Central"
"Americas","GUY","Guyana","Demerara/Mahaica (Region n4)",NA,NA,NA,"Central"
"Americas","GUY","Guyana","East Berbice/Corentyne (Region n6)",NA,NA,NA,"Central"
"Americas","GUY","Guyana","Essequibo Islands/West Demerara (Region n3)",NA,NA,NA,"Central"
"Americas","GUY","Guyana","Mahaica Berbice (Region n5)",NA,NA,NA,"Central"
"Americas","GUY","Guyana","Pomeroon/Supenaam (Region n2)",NA,NA,NA,"Central"
"Americas","GUY","Guyana","Potaro/Siparuni (Region n8)",NA,NA,NA,"Central"
"Americas","GUY","Guyana","Upper Demerara/Berbice (Region n10)",NA,NA,NA,"Central"
"Americas","GUY","Guyana","Upper Takutu/Upper Essequibo (Region n9)",NA,NA,NA,"Central"
"Americas","HND","Honduras","Atlantida",NA,NA,NA,"Central"
"Americas","HND","Honduras","Choluteca",NA,NA,NA,"Central"
"Americas","HND","Honduras","Colon",NA,NA,NA,"Central"
"Americas","HND","Honduras","Comayagua",NA,NA,NA,"Central"
"Americas","HND","Honduras","Copan",NA,NA,NA,"Central"
"Americas","HND","Honduras","Cortes",NA,NA,NA,"Central"
"Americas","HND","Honduras","El Paraiso",NA,NA,NA,"Central"
"Americas","HND","Honduras","Francisco Morazan",NA,NA,NA,"Central"
"Americas","HND","Honduras","Gracias a Dios",NA,NA,NA,"Central"
"Americas","HND","Honduras","Intibuca",NA,NA,NA,"Central"
"Americas","HND","Honduras","Islas de La Bahia",NA,NA,NA,"Central"
"Americas","HND","Honduras","La Paz",NA,NA,NA,"Central"
"Americas","HND","Honduras","Lempira",NA,NA,NA,"Central"
"Americas","HND","Honduras","Ocotepeque",NA,NA,NA,"Central"
"Americas","HND","Honduras","Olancho",NA,NA,NA,"Central"
"Americas","HND","Honduras","Santa Barbara",NA,NA,NA,"Central"
"Americas","HND","Honduras","Valle",NA,NA,NA,"Central"
"Americas","HND","Honduras","Yoro",NA,NA,NA,"Central"
"Americas","HTI","Haiti","Artibonite",NA,NA,NA,"Central"
"Americas","HTI","Haiti","Centre",NA,NA,NA,"Central"
"Americas","HTI","Haiti","Grande Anse",NA,NA,NA,"Central"
"Americas","HTI","Haiti","Nippes",NA,NA,NA,"Central"
"Americas","HTI","Haiti","Nord",NA,NA,NA,"Central"
"Americas","HTI","Haiti","Nord Est",NA,NA,NA,"Central"
"Americas","HTI","Haiti","Nord Ouest",NA,NA,NA,"Central"
"Americas","HTI","Haiti","Ouest",NA,NA,NA,"Central"
"Americas","HTI","Haiti","Sud",NA,NA,NA,"Central"
"Americas","HTI","Haiti","Sud-Est",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Aguascalientes",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Baja California",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Baja California Sur",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Campeche",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Chiapas",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Chihuahua",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Ciudad de Mexico",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Coahuila de Zaragoza",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Colima",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Durango",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Guanajuato",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Guerrero",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Hidalgo",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Jalisco",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Mexico",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Michoacan de Ocampo",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Morelos",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Nayarit",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Nuevo Leon",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Oaxaca",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Puebla",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Queretaro",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Quintana Roo",NA,NA,NA,"Central"
"Americas","MEX","Mexico","San Luis Potosi",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Sinaloa",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Sonora",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Tabasco",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Tamaulipas",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Tlaxcala",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Veracruz de Ignacio de la Llave",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Yucatan",NA,NA,NA,"Central"
"Americas","MEX","Mexico","Zacatecas",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Boaco",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Carazo",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Chinandega",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Chontales",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Esteli",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Granada",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Jinotega",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Leon",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Madriz",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Managua",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Masaya",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Matagalpa",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Nueva Segovia",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Region Autonoma del Atlantico Norte",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Region Autonoma del Atlantico Sur",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Rio San Juan",NA,NA,NA,"Central"
"Americas","NIC","Nicaragua","Rivas",NA,NA,NA,"Central"
"Americas","PAN","Panama","Bocas Del Toro",NA,NA,NA,"Central"
"Americas","PAN","Panama","Chiriqui",NA,NA,NA,"Central"
"Americas","PAN","Panama","Cocle",NA,NA,NA,"Central"
"Americas","PAN","Panama","Colon",NA,NA,NA,"Central"
"Americas","PAN","Panama","Comarca Embera",NA,NA,NA,"Central"
"Americas","PAN","Panama","Comarca Kuna Yala",NA,NA,NA,"Central"
"Americas","PAN","Panama","Comarca Ngabe Bugle",NA,NA,NA,"Central"
"Americas","PAN","Panama","Darien",NA,NA,NA,"Central"
"Americas","PAN","Panama","Herrera",NA,NA,NA,"Central"
"Americas","PAN","Panama","Los Santos",NA,NA,NA,"Central"
"Americas","PAN","Panama","Panama",NA,NA,NA,"Central"
"Americas","PAN","Panama","Veraguas",NA,NA,NA,"Central"
"Americas","PER","Peru","Amazonas",NA,NA,NA,"Central"
"Americas","PER","Peru","Ancash",NA,NA,NA,"Central"
"Americas","PER","Peru","Apurimac",NA,NA,NA,"Central"
"Americas","PER","Peru","Arequipa",NA,NA,NA,"Central"
"Americas","PER","Peru","Ayacucho",NA,NA,NA,"Central"
"Americas","PER","Peru","Cajamarca",NA,NA,NA,"Central"
"Americas","PER","Peru","Callao",NA,NA,NA,"Central"
"Americas","PER","Peru","Cusco",NA,NA,NA,"Central"
"Americas","PER","Peru","Huancavelica",NA,NA,NA,"Central"
"Americas","PER","Peru","Huanuco",NA,NA,NA,"Central"
"Americas","PER","Peru","Ica",NA,NA,NA,"Central"
"Americas","PER","Peru","Junin",NA,NA,NA,"Central"
"Americas","PER","Peru","La Libertad",NA,NA,NA,"Central"
"Americas","PER","Peru","Lambayeque",NA,NA,NA,"Central"
"Americas","PER","Peru","Lima",NA,NA,NA,"Central"
"Americas","PER","Peru","Loreto",NA,NA,NA,"Central"
"Americas","PER","Peru","Madre De Dios",NA,NA,NA,"Central"
"Americas","PER","Peru","Moquegua",NA,NA,NA,"Central"
"Americas","PER","Peru","Pasco",NA,NA,NA,"Central"
"Americas","PER","Peru","Piura",NA,NA,NA,"Central"
"Americas","PER","Peru","Puno",NA,NA,NA,"Central"
"Americas","PER","Peru","San Martin",NA,NA,NA,"Central"
"Americas","PER","Peru","Tacna",NA,NA,NA,"Central"
"Americas","PER","Peru","Tumbes",NA,NA,NA,"Central"
"Americas","PER","Peru","Ucayali",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Alto Paraguay",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Alto Parana",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Amambay",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Asuncion",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Boqueron",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Caaguazu",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Caazapa",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Canindeyu",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Central",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Concepcion",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Cordillera",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Guaira",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Itapua",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Misiones",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Neembucu",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Paraguari",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","Presidente Hayes",NA,NA,NA,"Central"
"Americas","PRY","Paraguay","San Pedro",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","Ahuachapan",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","Cabanas",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","Chalatenango",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","Cuscatlan",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","La Libertad",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","La Paz",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","La Union",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","Morazan",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","San Miguel",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","San Salvador",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","San Vicente",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","Santa Ana",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","Sonsonate",NA,NA,NA,"Central"
"Americas","SLV","El Salvador","Usulutan",NA,NA,NA,"Central"
"Americas","SUR","Suriname","Brokopondo",NA,NA,NA,"Central"
"Americas","SUR","Suriname","Commewijne",NA,NA,NA,"Central"
"Americas","SUR","Suriname","Coronie",NA,NA,NA,"Central"
"Americas","SUR","Suriname","Marowijne",NA,NA,NA,"Central"
"Americas","SUR","Suriname","Nickerie",NA,NA,NA,"Central"
"Americas","SUR","Suriname","Para",NA,NA,NA,"Central"
"Americas","SUR","Suriname","Paramaribo",NA,NA,NA,"Central"
"Americas","SUR","Suriname","Saramacca",NA,NA,NA,"Central"
"Americas","SUR","Suriname","Sipaliwini",NA,NA,NA,"Central"
"Americas","SUR","Suriname","Wanica",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Amazonas",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Anzoategui",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Apure",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Aragua",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Barinas",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Bolivar",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Carabobo",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Cojedes",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Delta Amacuro",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Distrito Federal",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Falcon",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Federal Dependencies",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Guarico",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Lara",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Merida",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Miranda",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Monagas",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Nueva Esparta",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Portuguesa",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Sucre",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Tachira",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Trujillo",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Vargas",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Yaracuy",NA,NA,NA,"Central"
"Americas","VEN","Venezuela","Zulia",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Badakhshan",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Badghis",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Baghlan",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Balkh",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Bamyan",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Daykundi",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Farah",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Faryab",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Ghazni",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Ghor",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Hilmand",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Hirat",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Jawzjan",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Kabul",NA,NA,NA,"Central"
"Asia","AFG","Afghanistan","Kandahar",NA,NA,NA,"Central"
